measured_on,ac_current_other_inv_14537,ac_current_other_inv_14537_2,ac_current_other_inv_14537_3,ac_energy_inv_14537,ac_other_meter_1863,ac_other_meter_1863_2,ac_other_meter_1863_3,ac_power_inv_14537,ac_power_meter_1863,ac_power_meter_1863_2,ac_power_meter_1863_3,ac_power_meter_1863_4,ac_power_meter_1863_5,ac_power_other_meter_1863,ac_power_other_meter_1863_2,ac_power_other_meter_1863_3,ac_power_other_meter_1863_4,ac_voltage_other_inv_14537,ac_voltage_other_inv_14537_2,ac_voltage_other_inv_14537_3,ac_voltage_other_meter_1863,ac_voltage_other_meter_1863_2,ac_voltage_other_meter_1863_3,ac_voltage_other_meter_1863_4,ac_voltage_other_meter_1863_5,ac_voltage_other_meter_1863_6,battery_a_avg__82575,battery_v_min__82574,chgsource_min__82578,chgstate_min__82577,ckbatt_max__82579,cr1000temp_c_avg__82491,dc_power_inv_14537,dc_voltage_other_inv_14537,dc_voltage_other_inv_14537_2,dooropen_min__82492,irradiance_ghi_o_2196,irradiance_poa_o_2195,irradiance_poa_o_2197,irradiance_poa_o_2198,irradiance_poa_o_2199,load_a_avg__82576,qloss_ah_max__82580,rtd_c_avg_10__82590,rtd_c_avg_1__82581,rtd_c_avg_2__82582,rtd_c_avg_3__82583,rtd_c_avg_4__82584,rtd_c_avg_5__82585,rtd_c_avg_6__82586,rtd_c_avg_7__82587,rtd_c_avg_8__82588,rtd_c_avg_9__82589,sewspoairrad_wm2_avg__82524,shuntcurrent_a_avg_1__82546,shuntcurrent_a_avg_2__82547,shuntcurrent_a_avg_3__82548,shuntcurrent_a_avg_4__82549,shuntcurrent_a_avg_5__82550,shuntcurrent_a_avg_6__82551,shuntcurrent_a_avg_7__82552,shuntetot_kwh_max_1__82560,shuntetot_kwh_max_2__82561,shuntetot_kwh_max_3__82562,shuntetot_kwh_max_4__82563,shuntetot_kwh_max_5__82564,shuntetot_kwh_max_6__82565,shuntetot_kwh_max_7__82566,shuntpdc_kw_avg_1__82553,shuntpdc_kw_avg_2__82554,shuntpdc_kw_avg_3__82555,shuntpdc_kw_avg_4__82556,shuntpdc_kw_avg_5__82557,shuntpdc_kw_avg_6__82558,shuntpdc_kw_avg_7__82559,system_other_inv_14537,system_other_inv_14537_10,system_other_inv_14537_11,system_other_inv_14537_2,system_other_inv_14537_3,system_other_inv_14537_4,system_other_inv_14537_5,system_other_inv_14537_6,system_other_inv_14537_7,system_other_inv_14537_8,system_other_inv_14537_9,system_other_meter_1863,system_other_meter_1863_2,system_other_meter_1863_3,temperature_ambient_o_2200,temperature_ambient_o_2201,temperature_inverter_inv_14537,temperature_module_o_2201,wind_direction_o_2201,wind_other_o_2201,wind_other_o_2201_2,wind_other_o_2201_4,system_id
2015-11-15 00:00:00,0.0,0.0,0.0,1040679.0,62.9,59.9,60.0,0.0,38463.0,480.0,91420.0,999332.0,0.0,1.0,0.0,0.0,0.0,275.3,275.7,277.1,0.772,272.4,0.531,273.0,0.842,275.0,0.002,13.92,2.0,3.0,0.0,5.652,0.0,21.03,5.322,0.0,-0.054,-0.031,-0.033,-0.271,-0.0449999999999999,0.2189999999999999,0.0,9.96,1.52,0.941,0.799,1.631,1.727,0.975,1.44,1.151,1.5490000000000002,0.011,0.001,0.0,0.002,0.002,0.009,0.005,0.004,3377.0,4763.0,4743.0,4822.0,4090.0,4084.0,3299.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.835,0.0,60.14,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,6.292000000000001,5.6610000000000005,0.0,1.414,0.0,0.0,5.0,-1.0,4901
2015-11-15 00:01:00,0.0,0.0,0.0,1040679.0,62.9,59.9,60.0,0.0,38463.0,480.0,91420.0,999332.0,0.0,1.0,0.0,0.0,0.0,275.3,275.6,277.0,0.772,272.0,0.531,273.0,0.842,275.0,0.002,13.91,2.0,3.0,0.0,5.6370000000000005,0.0,21.1,5.271,0.0,-0.057,-0.033,-0.033,-0.268,-0.0449999999999999,0.2189999999999999,0.0,9.9,1.439,0.8449999999999999,0.767,1.567,1.581,0.911,-23.68,1.0659999999999998,1.375,0.018,0.001,0.001,0.001,0.003,0.009,0.004,0.005,3377.0,4763.0,4743.0,4822.0,4090.0,4084.0,3299.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.835,0.0,60.14,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,6.216,5.54,0.0,1.273,0.0,0.0,5.0,-1.0,4901
2015-11-15 00:02:00,0.0,0.0,0.0,1040679.0,62.9,59.9,60.0,0.0,38463.0,480.0,91420.0,999332.0,0.0,1.0,0.0,0.0,0.0,275.5,275.7,277.2,0.772,272.6,0.531,273.3,0.842,275.0,0.002,13.91,2.0,3.0,0.0,5.631,0.0,21.09,5.311,0.0,-0.0599999999999999,-0.033,-0.033,-0.266,-0.022,0.2189999999999999,0.0,9.9,1.325,0.7490000000000001,0.654,1.421,1.436,0.7859999999999999,-93.7,0.977,1.279,0.013,0.0,0.0,0.002,0.002,0.008,0.004,0.006,3377.0,4763.0,4743.0,4822.0,4090.0,4084.0,3299.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.835,0.0,60.14,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,6.118,5.459,0.0,1.166,0.0,0.0,5.0,-1.0,4901
2015-11-15 00:03:00,0.0,0.0,0.0,1040679.0,62.9,59.9,60.0,0.0,38463.0,480.0,91420.0,999332.0,0.0,1.0,0.0,0.0,0.0,275.7,275.8,277.3,0.772,272.9,0.531,273.8,0.842,275.0,0.002,13.7,2.0,1.0,0.0,5.614,0.0,21.1,5.335,0.0,-0.0599999999999999,-0.033,-0.033,-0.249,-0.02,0.2189999999999999,0.001,9.9,1.229,0.717,0.5749999999999998,1.293,1.311,0.7359999999999999,-64.18,0.959,1.165,0.018,0.001,0.001,0.001,0.003,0.009,0.005,0.005,3377.0,4763.0,4743.0,4822.0,4090.0,4084.0,3299.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.835,0.0,60.18,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,6.028,5.42,0.0,1.056,0.0,0.0,5.0,-1.0,4901
2015-11-15 00:04:00,0.0,0.0,0.0,1040679.0,62.9,59.9,60.0,0.0,38463.0,480.0,91420.0,999332.0,0.0,1.0,0.0,0.0,0.0,275.7,275.9,277.4,0.772,273.0,0.531,274.0,0.842,275.0,0.002,13.91,2.0,3.0,0.0,5.614,0.0,21.09,5.291,0.0,-0.064,-0.033,-0.033,-0.268,-0.02,0.2189999999999999,0.0,9.9,1.101,0.636,0.462,1.215,1.165,0.5789999999999998,1.006,0.895,0.974,0.01,0.001,0.001,0.001,0.002,0.009,0.005,0.004,3377.0,4763.0,4743.0,4822.0,4090.0,4084.0,3299.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.835,0.0,60.22,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,5.907,5.287000000000001,0.0,0.943,0.0,0.0,5.0,-1.0,4901
2015-11-15 00:05:00,0.0,0.0,0.0,1040679.0,62.9,59.9,60.0,0.0,38463.0,480.0,91420.0,999332.0,0.0,1.0,0.0,0.0,0.0,276.0,275.9,277.4,0.772,273.0,0.531,274.0,0.842,275.0,0.002,13.91,2.0,3.0,0.0,5.593,0.0,21.05,5.31,0.0,-0.067,-0.033,-0.033,-0.265,-0.026,0.2189999999999999,0.0,9.9,0.909,0.5429999999999999,0.3979999999999999,1.038,1.073,0.509,-58.03,0.814,0.8629999999999999,0.013,0.001,0.0,0.002,0.002,0.009,0.004,0.005,3377.0,4763.0,4743.0,4822.0,4090.0,4084.0,3299.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.835,0.0,60.23,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,5.877000000000001,5.145,0.0,0.87,0.0,0.0,5.0,-1.0,4901
2015-11-15 00:06:00,0.0,0.0,0.0,1040679.0,62.9,59.9,60.0,0.0,38463.0,480.0,91420.0,999332.0,0.0,1.0,0.0,0.0,0.0,275.2,275.5,277.0,0.772,272.2,0.531,273.2,0.842,275.0,0.002,13.91,2.0,3.0,0.0,5.582999999999999,0.0,20.92,5.309,0.0,-0.067,-0.033,-0.033,-0.264,-0.02,0.2189999999999999,0.0,9.9,0.764,0.511,0.3339999999999999,0.927,0.959,0.4479999999999999,-89.2,0.767,0.7349999999999999,0.009,0.001,0.0,0.001,0.002,0.009,0.004,0.005,3377.0,4763.0,4743.0,4822.0,4090.0,4084.0,3299.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.835,0.0,60.19,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,5.805,5.193,0.0,0.753,0.0,0.0,5.0,-1.0,4901
2015-11-15 00:07:00,0.0,0.0,0.0,1040679.0,62.9,59.9,60.0,0.0,38463.0,480.0,91420.0,999332.0,0.0,1.0,0.0,0.0,0.0,274.8,275.3,276.8,0.772,272.0,0.531,273.0,0.842,274.7,0.002,13.91,2.0,3.0,0.0,5.571000000000001,0.0,21.07,5.322,0.0,-0.067,-0.033,-0.033,-0.262,-0.019,0.2189999999999999,0.0,9.86,0.6709999999999999,0.4299999999999999,0.2869999999999999,0.8309999999999998,0.895,0.352,-25.41,0.767,0.622,0.009,0.0,0.0,0.001,0.002,0.009,0.004,0.005,3377.0,4763.0,4743.0,4822.0,4090.0,4084.0,3299.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.835,0.0,60.14,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,5.77,5.216,0.0,0.648,0.0,0.0,5.0,-1.0,4901
2015-11-15 00:08:00,0.0,0.0,0.0,1040679.0,62.9,59.9,60.0,0.0,38463.0,480.0,91420.0,999332.0,0.0,1.0,0.0,0.0,0.0,275.0,275.3,276.8,0.772,272.0,0.531,273.0,0.842,274.9,0.022,13.92,2.0,1.0,0.0,5.557,0.0,21.24,5.332999999999999,0.0,-0.067,-0.033,-0.033,-0.2439999999999999,-0.011,0.2189999999999999,0.0,9.8,0.5899999999999999,0.3979999999999999,0.206,0.75,0.849,0.331,-71.81,0.6859999999999999,0.622,0.009,0.001,0.0,0.002,0.002,0.009,0.004,0.005,3377.0,4763.0,4743.0,4822.0,4090.0,4084.0,3299.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.835,0.0,60.13,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,5.726,5.236000000000001,0.0,0.587,0.0,0.0,5.0,-1.0,4901
2015-11-15 00:09:00,0.0,0.0,0.0,1040679.0,62.9,59.9,60.0,0.0,38463.0,480.0,91420.0,999332.0,0.0,1.0,0.0,0.0,0.0,275.1,275.4,276.8,0.772,272.0,0.531,273.0,0.842,275.0,-0.018,13.73,2.0,1.0,0.0,5.541,0.0,20.91,5.319,0.0,-0.067,-0.033,-0.033,-0.255,-0.012,0.2189999999999999,0.001,9.8,0.508,0.3049999999999999,0.113,0.6709999999999999,0.767,0.27,-44.81,0.654,0.5579999999999999,-0.008,0.001,0.0,0.001,0.002,0.009,0.005,0.005,3377.0,4763.0,4743.0,4822.0,4090.0,4084.0,3299.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.835,0.0,60.14,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,5.622000000000001,5.187,0.0,0.4639999999999999,0.0,0.0,5.0,-1.0,4901
