measured_on,ac_energy_inv_14538,ac_other_meter_1864,ac_other_meter_1864_2,ac_other_meter_1864_3,ac_power_meter_1864,ac_power_meter_1864_2,ac_power_meter_1864_3,ac_power_meter_1864_4,ac_power_meter_1864_5,ac_power_other_meter_1864,ac_power_other_meter_1864_2,ac_power_other_meter_1864_3,ac_power_other_meter_1864_4,ac_voltage_other_meter_1864,ac_voltage_other_meter_1864_2,ac_voltage_other_meter_1864_3,ac_voltage_other_meter_1864_4,ac_voltage_other_meter_1864_5,ac_voltage_other_meter_1864_6,battery_a_avg__82673,battery_v_min__82672,chgsource_min__82676,chgstate_min__82675,ckbatt_max__82677,cr1000temp_c_avg__82591,dooropen_min__82592,irradiance_ghi_o_2202,irradiance_poa_o_2203,irradiance_poa_o_2204,irradiance_poa_o_2206,load_a_avg__82674,qloss_ah_max__82678,rtd_c_avg_10__82688,rtd_c_avg_1__82679,rtd_c_avg_2__82680,rtd_c_avg_3__82681,rtd_c_avg_4__82682,rtd_c_avg_5__82683,rtd_c_avg_6__82684,rtd_c_avg_7__82685,rtd_c_avg_8__82686,rtd_c_avg_9__82687,shuntcurrent_a_avg_1__82644,shuntcurrent_a_avg_2__82645,shuntcurrent_a_avg_3__82646,shuntcurrent_a_avg_4__82647,shuntcurrent_a_avg_5__82648,shuntcurrent_a_avg_6__82649,shuntcurrent_a_avg_7__82650,shuntetot_kwh_max_1__82658,shuntetot_kwh_max_2__82659,shuntetot_kwh_max_3__82660,shuntetot_kwh_max_4__82661,shuntetot_kwh_max_5__82662,shuntetot_kwh_max_6__82663,shuntetot_kwh_max_7__82664,shuntpdc_kw_avg_1__82651,shuntpdc_kw_avg_2__82652,shuntpdc_kw_avg_3__82653,shuntpdc_kw_avg_4__82654,shuntpdc_kw_avg_5__82655,shuntpdc_kw_avg_6__82656,shuntpdc_kw_avg_7__82657,system_other_inv_14538,system_other_inv_14538_10,system_other_inv_14538_11,system_other_inv_14538_3,system_other_inv_14538_5,system_other_inv_14538_7,system_other_inv_14538_8,system_other_inv_14538_9,system_other_meter_1864,system_other_meter_1864_2,system_other_meter_1864_3,temperature_ambient_o_2205,temperature_ambient_o_2206,temperature_inverter_inv_14538,temperature_module_o_2206,wind_direction_o_2206,wind_other_o_2206,wind_other_o_2206_2,wind_other_o_2206_3,wind_other_o_2206_4,wind_speed_o_2206,wind_speed_o_2206_2,system_id
2016-06-27 00:00:00,-2147484000.0,74.7,59.9,60.0,41750.0,609.0,129303.0,1399865.0,0.0,1.0,0.0,0.0,0.0,0.979,272.7,0.748,272.0,0.921,273.0,0.02,13.72,2.0,3.0,0.0,19.42,0.0,-0.034,-0.02,0.501,-0.037,0.216,0.0,28.08,16.15,16.46,15.77,16.16,16.26,18.85,16.07,16.23,15.89,0.004,0.005,0.006,0.008,0.012,0.009,0.01,47098.0,47804.0,47332.0,47185.0,48099.0,45718.0,41520.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7999.0,0.54,-7999.0,-7999.0,-7999.0,-7999.0,-7999.0,-7999.0,0.0,0.0,0.0,19.07,18.1,-7999.0,15.58,166.3,8.82,2.0,3.528,-1.0,0.638,1.0,4902
2016-06-27 00:01:00,-2147484000.0,74.7,59.9,60.0,41750.0,609.0,129303.0,1399865.0,0.0,1.0,0.0,0.0,0.0,0.979,273.0,0.748,272.0,0.921,273.0,0.019,13.72,2.0,3.0,0.0,19.39,0.0,-0.034,-0.02,0.502,-0.0379999999999999,0.216,0.0,28.06,16.07,16.46,15.77,16.16,16.33,18.75,15.99,16.18,15.88,0.005,0.006,0.006,0.008,0.013,0.009,0.01,47098.0,47804.0,47332.0,47185.0,48099.0,45718.0,41520.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7999.0,0.54,-7999.0,-7999.0,-7999.0,-7999.0,-7999.0,-7999.0,0.0,0.0,0.0,19.03,18.06,-7999.0,15.56,172.2,14.68,2.0,3.53,-1.0,0.5949999999999999,0.8,4902
2016-06-27 00:02:00,-2147484000.0,74.7,59.9,60.0,41750.0,609.0,129303.0,1399865.0,0.0,1.0,0.0,0.0,0.0,0.979,273.0,0.748,272.0,0.921,273.0,0.019,13.72,2.0,3.0,0.0,19.39,0.0,-0.034,-0.02,0.503,-0.037,0.216,0.0,28.03,16.05,16.46,15.69,16.16,16.26,18.62,15.97,16.16,15.88,0.004,0.005,0.0069999999999999,0.0069999999999999,0.012,0.008,0.01,47098.0,47804.0,47332.0,47185.0,48099.0,45718.0,41520.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7999.0,0.54,-7999.0,-7999.0,-7999.0,-7999.0,-7999.0,-7999.0,0.0,0.0,0.0,18.95,18.03,-7999.0,15.55,188.6,21.0,2.0,3.53,-1.0,0.397,0.6999999999999998,4902
2016-06-27 00:03:00,-2147484000.0,74.7,59.9,60.0,41750.0,609.0,129303.0,1399865.0,0.0,1.0,0.0,0.0,0.0,0.979,273.9,0.748,272.9,0.921,273.9,0.019,13.72,2.0,3.0,0.0,19.36,0.0,-0.034,-0.019,0.499,-0.037,0.216,0.0,27.98,16.05,16.46,15.68,16.16,16.23,18.64,15.92,16.16,15.88,0.004,0.005,0.0069999999999999,0.008,0.012,0.008,0.009,47098.0,47804.0,47332.0,47185.0,48099.0,45718.0,41520.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7999.0,0.54,-7999.0,-7999.0,-7999.0,-7999.0,-7999.0,-7999.0,0.0,0.0,0.0,18.97,17.99,-7999.0,15.52,195.9,18.98,2.0,3.53,-1.0,0.4149999999999999,0.8,4902
2016-06-27 00:04:00,-2147484000.0,74.7,59.9,60.0,41750.0,609.0,129303.0,1399865.0,0.0,1.0,0.0,0.0,0.0,0.979,274.0,0.748,273.0,0.921,274.0,0.019,13.72,2.0,3.0,0.0,19.36,0.0,-0.034,-0.017,0.5,-0.0379999999999999,0.216,0.0,27.98,16.05,16.46,15.68,16.16,16.23,18.53,15.92,16.16,15.87,0.004,0.006,0.006,0.0069999999999999,0.012,0.008,0.009,47098.0,47804.0,47332.0,47185.0,48099.0,45718.0,41520.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7999.0,0.54,-7999.0,-7999.0,-7999.0,-7999.0,-7999.0,-7999.0,0.0,0.0,0.0,19.04,17.99,-7999.0,15.54,200.3,19.09,2.0,3.53,-1.0,0.538,1.0,4902
2016-06-27 00:05:00,-2147484000.0,74.7,59.9,60.0,41750.0,609.0,129303.0,1399865.0,0.0,1.0,0.0,0.0,0.0,0.979,272.9,0.748,272.1,0.921,273.1,0.019,13.72,2.0,3.0,0.0,19.34,0.0,-0.034,-0.016,0.502,-0.0379999999999999,0.216,0.0,27.95,16.12,16.46,15.68,16.16,16.26,18.51,16.0,16.16,15.83,0.005,0.005,0.006,0.0069999999999999,0.012,0.009,0.01,47098.0,47804.0,47332.0,47185.0,48099.0,45718.0,41520.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7999.0,0.54,-7999.0,-7999.0,-7999.0,-7999.0,-7999.0,-7999.0,0.0,0.0,0.0,19.18,18.07,-7999.0,15.63,193.8,15.1,2.0,3.531,-1.0,0.683,1.2,4902
2016-06-27 00:06:00,-2147484000.0,74.7,59.9,60.0,41750.0,609.0,129303.0,1399865.0,0.0,1.0,0.0,0.0,0.0,0.979,273.0,0.748,272.0,0.921,273.0,0.019,13.72,2.0,3.0,0.0,19.32,0.0,-0.032,-0.0139999999999999,0.503,-0.0379999999999999,0.216,0.0,27.89,16.15,16.5,15.69,16.16,16.29,18.57,16.05,16.16,15.87,0.004,0.005,0.006,0.008,0.012,0.008,0.009,47098.0,47804.0,47332.0,47185.0,48099.0,45718.0,41520.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7999.0,0.54,-7999.0,-7999.0,-7999.0,-7999.0,-7999.0,-7999.0,0.0,0.0,0.0,19.2,18.12,-7999.0,15.66,185.0,24.8,2.0,3.53,-1.0,0.795,1.6,4902
2016-06-27 00:07:00,-2147484000.0,74.7,59.9,60.0,41750.0,609.0,129303.0,1399865.0,0.0,1.0,0.0,0.0,0.0,0.979,273.0,0.748,272.0,0.921,273.0,0.019,13.72,2.0,3.0,0.0,19.31,0.0,-0.0299999999999999,-0.0139999999999999,0.504,-0.0379999999999999,0.216,0.0,27.89,16.15,16.56,15.77,16.2,16.28,18.74,16.11,16.16,15.9,0.004,0.005,0.0069999999999999,0.0069999999999999,0.012,0.009,0.01,47098.0,47804.0,47332.0,47185.0,48099.0,45718.0,41520.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7999.0,0.54,-7999.0,-7999.0,-7999.0,-7999.0,-7999.0,-7999.0,0.0,0.0,0.0,19.23,18.16,-7999.0,15.7,207.1,13.46,2.0,3.531,-1.0,0.798,1.3,4902
2016-06-27 00:08:00,-2147484000.0,74.7,59.9,60.0,41750.0,609.0,129303.0,1399865.0,0.0,1.0,0.0,0.0,0.0,0.979,273.0,0.748,272.0,0.921,273.2,0.019,13.72,2.0,3.0,0.0,19.31,0.0,-0.027,-0.0139999999999999,0.505,-0.0379999999999999,0.216,0.0,27.89,16.22,16.56,15.77,16.25,16.34,18.54,16.16,16.19,15.88,0.004,0.004,0.006,0.008,0.012,0.009,0.009,47098.0,47804.0,47332.0,47185.0,48099.0,45718.0,41520.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7999.0,0.54,-7999.0,-7999.0,-7999.0,-7999.0,-7999.0,-7999.0,0.0,0.0,0.0,19.43,18.26,-7999.0,15.8,202.8,16.61,2.0,3.53,-1.0,0.8449999999999999,1.4,4902
2016-06-27 00:09:00,-2147484000.0,74.7,59.9,60.0,41750.0,609.0,129303.0,1399865.0,0.0,1.0,0.0,0.0,0.0,0.979,273.0,0.748,272.0,0.921,273.2,0.019,13.72,2.0,3.0,0.0,19.29,0.0,-0.027,-0.0139999999999999,0.505,-0.0379999999999999,0.216,0.0,27.85,16.33,16.56,15.77,16.26,16.36,18.47,16.16,16.26,15.97,0.004,0.005,0.006,0.008,0.013,0.008,0.009,47098.0,47804.0,47332.0,47185.0,48099.0,45718.0,41520.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7999.0,0.54,-7999.0,-7999.0,-7999.0,-7999.0,-7999.0,-7999.0,0.0,0.0,0.0,19.48,18.35,-7999.0,15.89,194.3,19.95,2.0,3.531,-1.0,0.642,1.6,4902
2016-06-27 00:10:00,-2147484000.0,74.7,59.9,60.0,41750.0,609.0,129303.0,1399865.0,0.0,1.0,0.0,0.0,0.0,0.979,273.0,0.748,272.0,0.921,273.0,0.019,13.72,2.0,3.0,0.0,19.28,0.0,-0.027,-0.0139999999999999,0.506,-0.0379999999999999,0.216,0.0,27.79,16.35,16.66,15.79,16.33,16.36,18.51,16.16,16.29,16.0,0.004,0.005,0.0069999999999999,0.008,0.012,0.008,0.01,47098.0,47804.0,47332.0,47185.0,48099.0,45718.0,41520.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7999.0,0.54,-7999.0,-7999.0,-7999.0,-7999.0,-7999.0,-7999.0,0.0,0.0,0.0,19.43,18.41,-7999.0,15.94,184.4,14.27,2.0,3.531,-1.0,0.898,1.8,4902
2016-06-27 00:11:00,-2147484000.0,74.7,59.9,60.0,41750.0,609.0,129303.0,1399865.0,0.0,1.0,0.0,0.0,0.0,0.979,273.0,0.748,272.0,0.921,273.0,0.019,13.72,2.0,3.0,0.0,19.26,0.0,-0.027,-0.0139999999999999,0.502,-0.0379999999999999,0.216,0.0,27.79,16.36,16.66,15.87,16.33,16.36,18.51,16.18,16.34,15.98,0.004,0.005,0.006,0.0069999999999999,0.013,0.009,0.009,47098.0,47804.0,47332.0,47185.0,48099.0,45718.0,41520.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7999.0,0.54,-7999.0,-7999.0,-7999.0,-7999.0,-7999.0,-7999.0,0.0,0.0,0.0,19.34,18.38,-7999.0,15.96,182.0,15.91,2.0,3.531,-1.0,0.758,1.3,4902
2016-06-27 00:12:00,-2147484000.0,74.7,59.9,60.0,41750.0,609.0,129303.0,1399865.0,0.0,1.0,0.0,0.0,0.0,0.979,273.0,0.748,272.0,0.921,273.1,0.019,13.72,2.0,3.0,0.0,19.26,0.0,-0.027,-0.0139999999999999,0.502,-0.0379999999999999,0.216,0.0,27.79,16.44,16.66,15.87,16.36,16.36,18.52,16.28,16.36,15.98,0.004,0.005,0.0069999999999999,0.0069999999999999,0.012,0.008,0.01,47098.0,47804.0,47332.0,47185.0,48099.0,45718.0,41520.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7999.0,0.54,-7999.0,-7999.0,-7999.0,-7999.0,-7999.0,-7999.0,0.0,0.0,0.0,19.29,18.38,-7999.0,15.99,187.6,15.82,2.0,3.531,-1.0,0.812,1.5,4902
2016-06-27 00:13:00,-2147484000.0,74.7,59.9,60.0,41750.0,609.0,129303.0,1399865.0,0.0,1.0,0.0,0.0,0.0,0.979,273.0,0.748,272.0,0.921,273.8,0.019,13.72,2.0,3.0,0.0,19.26,0.0,-0.027,-0.013,0.503,-0.0379999999999999,0.216,0.0,27.77,16.44,16.72,15.89,16.36,16.36,18.56,16.34,16.36,16.0,0.003,0.006,0.0069999999999999,0.008,0.011,0.008,0.01,47098.0,47804.0,47332.0,47185.0,48099.0,45718.0,41520.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7999.0,0.54,-7999.0,-7999.0,-7999.0,-7999.0,-7999.0,-7999.0,0.0,0.0,0.0,19.24,18.36,-7999.0,15.99,189.5,18.06,2.0,3.53,-1.0,0.877,1.6,4902
2016-06-27 00:14:00,-2147484000.0,74.7,59.9,60.0,41750.0,609.0,129303.0,1399865.0,0.0,1.0,0.0,0.0,0.0,0.979,273.0,0.748,272.1,0.921,274.0,0.019,13.72,2.0,3.0,0.0,19.23,0.0,-0.026,-0.01,0.504,-0.037,0.216,0.0,27.75,16.44,16.74,15.97,16.36,16.42,18.66,16.36,16.36,16.08,0.004,0.005,0.006,0.008,0.012,0.008,0.009,47098.0,47804.0,47332.0,47185.0,48099.0,45718.0,41520.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7999.0,0.54,-7999.0,-7999.0,-7999.0,-7999.0,-7999.0,-7999.0,0.0,0.0,0.0,19.14,18.32,-7999.0,15.97,199.3,21.36,2.0,3.531,-1.0,0.678,1.2,4902
2016-06-27 00:15:00,-2147484000.0,74.7,59.9,60.0,41750.0,609.0,129303.0,1399865.0,0.0,1.0,0.0,0.0,0.0,0.979,272.2,0.748,272.0,0.921,273.2,0.019,13.72,2.0,3.0,0.0,19.23,0.0,-0.027,-0.01,0.505,-0.0379999999999999,0.216,0.0,27.69,16.44,16.74,15.94,16.36,16.38,18.66,16.33,16.36,16.08,0.004,0.005,0.006,0.008,0.012,0.008,0.009,47098.0,47804.0,47332.0,47185.0,48099.0,45718.0,41520.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7999.0,0.54,-7999.0,-7999.0,-7999.0,-7999.0,-7999.0,-7999.0,0.0,0.0,0.0,19.19,18.29,-7999.0,15.98,178.1,22.35,2.0,3.531,-1.0,0.7149999999999999,1.4,4902
2016-06-27 00:16:00,-2147484000.0,74.7,59.9,60.0,41750.0,609.0,129303.0,1399865.0,0.0,1.0,0.0,0.0,0.0,0.979,272.5,0.748,272.0,0.921,273.0,0.019,13.72,2.0,3.0,0.0,19.21,0.0,-0.027,-0.012,0.505,-0.0379999999999999,0.216,0.0,27.69,16.41,16.67,15.92,16.36,16.46,18.58,16.31,16.36,16.09,0.004,0.005,0.0069999999999999,0.008,0.011,0.008,0.01,47098.0,47804.0,47332.0,47185.0,48099.0,45718.0,41520.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7999.0,0.54,-7999.0,-7999.0,-7999.0,-7999.0,-7999.0,-7999.0,0.0,0.0,0.0,19.2,18.29,-7999.0,15.97,180.5,15.84,2.0,3.53,-1.0,0.678,1.1,4902
2016-06-27 00:17:00,-2147484000.0,74.7,59.9,60.0,41750.0,609.0,129303.0,1399865.0,0.0,1.0,0.0,0.0,0.0,0.979,272.2,0.748,272.0,0.921,273.0,0.019,13.72,2.0,3.0,0.0,19.21,0.0,-0.027,-0.013,0.506,-0.037,0.216,0.0,27.68,16.41,16.66,15.92,16.36,16.44,18.66,16.26,16.36,16.03,0.004,0.005,0.0069999999999999,0.008,0.012,0.008,0.009,47098.0,47804.0,47332.0,47185.0,48099.0,45718.0,41520.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7999.0,0.54,-7999.0,-7999.0,-7999.0,-7999.0,-7999.0,-7999.0,0.0,0.0,0.0,19.15,18.29,-7999.0,15.96,187.3,18.22,2.0,3.53,-1.0,0.69,1.1,4902
