measured_on,ac_current_other_inv_14538,ac_current_other_inv_14538_2,ac_current_other_inv_14538_3,ac_energy_inv_14538,ac_other_meter_1864,ac_other_meter_1864_2,ac_other_meter_1864_3,ac_power_inv_14538,ac_power_meter_1864,ac_power_meter_1864_2,ac_power_meter_1864_3,ac_power_meter_1864_4,ac_power_meter_1864_5,ac_power_other_meter_1864,ac_power_other_meter_1864_2,ac_power_other_meter_1864_3,ac_power_other_meter_1864_4,ac_voltage_other_inv_14538,ac_voltage_other_inv_14538_2,ac_voltage_other_inv_14538_3,ac_voltage_other_meter_1864,ac_voltage_other_meter_1864_2,ac_voltage_other_meter_1864_3,ac_voltage_other_meter_1864_4,ac_voltage_other_meter_1864_5,ac_voltage_other_meter_1864_6,battery_a_avg__82673,battery_v_min__82672,chgsource_min__82676,chgstate_min__82675,ckbatt_max__82677,cr1000temp_c_avg__82591,dc_power_inv_14538,dc_voltage_other_inv_14538,dc_voltage_other_inv_14538_2,dooropen_min__82592,irradiance_ghi_o_2202,irradiance_poa_o_2203,irradiance_poa_o_2204,irradiance_poa_o_2206,load_a_avg__82674,qloss_ah_max__82678,rtd_c_avg_10__82688,rtd_c_avg_1__82679,rtd_c_avg_2__82680,rtd_c_avg_3__82681,rtd_c_avg_4__82682,rtd_c_avg_5__82683,rtd_c_avg_6__82684,rtd_c_avg_7__82685,rtd_c_avg_8__82686,rtd_c_avg_9__82687,shuntcurrent_a_avg_1__82644,shuntcurrent_a_avg_2__82645,shuntcurrent_a_avg_3__82646,shuntcurrent_a_avg_4__82647,shuntcurrent_a_avg_5__82648,shuntcurrent_a_avg_6__82649,shuntcurrent_a_avg_7__82650,shuntetot_kwh_max_1__82658,shuntetot_kwh_max_2__82659,shuntetot_kwh_max_3__82660,shuntetot_kwh_max_4__82661,shuntetot_kwh_max_5__82662,shuntetot_kwh_max_6__82663,shuntetot_kwh_max_7__82664,shuntpdc_kw_avg_1__82651,shuntpdc_kw_avg_2__82652,shuntpdc_kw_avg_3__82653,shuntpdc_kw_avg_4__82654,shuntpdc_kw_avg_5__82655,shuntpdc_kw_avg_6__82656,shuntpdc_kw_avg_7__82657,system_other_inv_14538,system_other_inv_14538_10,system_other_inv_14538_11,system_other_inv_14538_2,system_other_inv_14538_3,system_other_inv_14538_4,system_other_inv_14538_5,system_other_inv_14538_6,system_other_inv_14538_7,system_other_inv_14538_8,system_other_inv_14538_9,system_other_meter_1864,system_other_meter_1864_2,system_other_meter_1864_3,temperature_ambient_o_2205,temperature_ambient_o_2206,temperature_inverter_inv_14538,temperature_module_o_2206,wind_direction_o_2206,wind_other_o_2206,wind_other_o_2206_2,wind_other_o_2206_3,wind_other_o_2206_4,wind_speed_o_2206,wind_speed_o_2206_2,system_id
2017-01-22 00:00:00,0.0,0.0,0.0,1614062.0,74.7,53.6,60.0,0.0,47302.0,680.0,148039.0,1603235.0,0.0,1.0,0.0,0.0,0.0,277.3,275.1,272.8,0.979,276.0,0.748,275.0,0.921,276.4,0.011,13.9,2.0,3.0,0.0,9.3,0.0,7.896,21.66,0.0,0.0,0.0,0.3059999999999999,-0.0379999999999999,0.265,0.0,11.51,8.24,8.09,7.996,8.13,7.996,8.4,8.189999999999998,8.09,8.12,-0.001,-0.001,0.0,0.002,0.0069999999999999,0.002,0.003,22801.0,23337.0,23070.0,23039.0,23487.0,22588.0,19800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.55,0.0,60.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.4,7.962999999999998,0.0,7.797,0.0,0.0,3.0,,-1.0,,,4902
2017-01-22 00:01:00,0.0,0.0,0.0,1614062.0,74.7,53.6,60.0,0.0,47302.0,680.0,148039.0,1603235.0,0.0,1.0,0.0,0.0,0.0,276.8,275.4,273.0,0.979,276.0,0.748,275.0,0.921,276.6,0.011,13.9,2.0,3.0,0.0,9.3,0.0,8.019999999999998,21.67,0.0,0.0,0.0,0.3059999999999999,-0.0379999999999999,0.253,0.0,11.51,8.25,8.09,7.996,8.09,8.01,8.4,8.21,8.09,8.099999999999998,-0.002,-0.002,0.0,0.002,0.006,0.002,0.003,22801.0,23337.0,23070.0,23039.0,23487.0,22588.0,19800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.676,0.0,60.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.41,7.974999999999999,0.0,7.798999999999999,65.87,28.25,3.033,,-1.0,0.567,0.9,4902
2017-01-22 00:02:00,0.0,0.0,0.0,1614062.0,74.7,53.6,60.0,0.0,47302.0,680.0,148039.0,1603235.0,0.0,1.0,0.0,0.0,0.0,277.3,275.4,273.0,0.979,276.0,0.748,275.0,0.921,276.9,0.011,13.9,2.0,3.0,0.0,9.3,0.0,7.8,21.59,0.0,0.0,0.0,0.3059999999999999,-0.0379999999999999,0.249,0.0,11.41,8.269999999999998,8.09,7.996,8.09,7.996,8.4,8.189999999999998,8.06,8.099999999999998,-0.002,0.0,0.001,0.002,0.006,0.002,0.002,22801.0,23337.0,23070.0,23039.0,23487.0,22588.0,19800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.495,0.0,60.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.38,7.951,0.0,7.809999999999999,69.61,31.64,3.333,3.51,-1.0,0.4229999999999999,0.9,4902
2017-01-22 00:03:00,0.0,0.0,0.0,1614062.0,74.7,53.6,60.0,0.0,47302.0,680.0,148039.0,1603235.0,0.0,1.0,0.0,0.0,0.0,277.2,275.6,273.2,0.979,276.0,0.748,275.0,0.921,277.0,0.011,13.9,2.0,3.0,0.0,9.3,0.0,7.712,21.74,0.0,0.0,0.0,0.3059999999999999,-0.0379999999999999,0.241,0.0,11.41,8.29,8.09,8.01,8.109999999999998,8.01,8.4,8.189999999999998,8.06,8.099999999999998,-0.002,-0.001,0.0,0.002,0.005,0.002,0.002,22801.0,23337.0,23070.0,23039.0,23487.0,22588.0,19800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.27,0.0,60.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.349999999999998,7.958999999999999,0.0,7.786,86.5,65.15,3.0,3.51,-1.0,0.333,0.5999999999999999,4902
2017-01-22 00:04:00,0.0,0.0,0.0,1614062.0,74.7,53.6,60.0,0.0,47302.0,680.0,148039.0,1603235.0,0.0,1.0,0.0,0.0,0.0,277.4,275.6,273.3,0.979,276.0,0.748,275.1,0.921,277.0,0.012,13.9,2.0,3.0,0.0,9.3,0.0,7.872,21.62,0.0,0.0,0.0,0.3059999999999999,-0.0379999999999999,0.253,0.0,11.41,8.29,8.09,7.996,8.09,7.996,8.439999999999998,8.21,8.01,8.099999999999998,-0.001,-0.002,0.0,0.002,0.005,0.003,0.002,22801.0,23337.0,23070.0,23039.0,23487.0,22588.0,19800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.483,0.0,60.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.39,7.9529999999999985,0.0,7.79,134.6,7.7429999999999986,3.0,3.509,-1.0,0.37,0.5,4902
2017-01-22 00:05:00,0.0,0.0,0.0,1614062.0,74.7,53.6,60.0,0.0,47302.0,680.0,148039.0,1603235.0,0.0,1.0,0.0,0.0,0.0,277.1,275.7,273.3,0.979,276.0,0.748,275.0,0.921,277.0,0.011,13.9,2.0,3.0,0.0,9.3,0.0,8.05,21.71,0.0,0.0,0.0,0.3059999999999999,-0.0379999999999999,0.25,0.0,11.41,8.24,8.09,8.01,8.109999999999998,8.029999999999998,8.39,8.21,7.996,8.099999999999998,-0.001,0.0,0.0,0.002,0.006,0.002,0.004,22801.0,23337.0,23070.0,23039.0,23487.0,22588.0,19800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.551,0.0,60.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.359999999999998,7.925,0.0,7.795,163.6,24.66,3.0,3.509,-1.0,0.372,0.5999999999999999,4902
2017-01-22 00:06:00,0.0,0.0,0.0,1614062.0,74.7,53.6,60.0,0.0,47302.0,680.0,148039.0,1603235.0,0.0,1.0,0.0,0.0,0.0,276.7,274.8,272.5,0.979,275.6,0.748,274.6,0.921,276.2,0.012,13.9,2.0,3.0,0.0,9.28,0.0,8.22,21.78,0.0,0.0,0.0,0.3059999999999999,-0.0379999999999999,0.253,0.0,11.41,8.29,8.08,8.01,8.12,8.01,8.39,8.189999999999998,7.996,8.099999999999998,-0.001,-0.001,0.001,0.002,0.006,0.002,0.003,22801.0,23337.0,23070.0,23039.0,23487.0,22588.0,19800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.789,0.0,60.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.38,7.96,0.0,7.757,210.8,16.78,3.0,3.509,-1.0,0.2129999999999999,0.4,4902
2017-01-22 00:07:00,0.0,0.0,0.0,1614062.0,74.7,53.6,60.0,0.0,47302.0,680.0,148039.0,1603235.0,0.0,1.0,0.0,0.0,0.0,276.2,274.5,272.1,0.979,275.0,0.748,274.0,0.921,276.0,0.011,13.9,2.0,3.0,0.0,9.28,0.0,8.13,21.75,0.0,0.0,0.0,0.3059999999999999,-0.0379999999999999,0.2349999999999999,0.0,11.41,8.29,8.08,8.01,8.05,7.996,8.39,8.21,7.996,8.099999999999998,-0.002,-0.001,0.001,0.002,0.006,0.002,0.003,22801.0,23337.0,23070.0,23039.0,23487.0,22588.0,19800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.561,0.0,60.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.37,7.953999999999998,0.0,7.766,246.5,16.89,3.0,3.51,-1.0,0.26,0.4,4902
2017-01-22 00:08:00,0.0,0.0,0.0,1614062.0,74.7,53.6,60.0,0.0,47302.0,680.0,148039.0,1603235.0,0.0,1.0,0.0,0.0,0.0,276.5,274.4,272.0,0.979,275.0,0.748,274.0,0.921,276.0,0.012,13.9,2.0,3.0,0.0,9.28,0.0,7.996,21.76,0.0,0.0,0.0,0.3059999999999999,-0.0379999999999999,0.241,0.0,11.41,8.189999999999998,8.01,7.996,7.996,8.01,8.4,8.16,7.996,8.099999999999998,-0.002,-0.002,0.0,0.002,0.006,0.003,0.003,22801.0,23337.0,23070.0,23039.0,23487.0,22588.0,19800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.541,0.0,60.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.37,7.947999999999999,0.0,7.763,0.0,0.0,3.0,,-1.0,,,4902
2017-01-22 00:09:00,0.0,0.0,0.0,1614062.0,74.7,53.6,60.0,0.0,47302.0,680.0,148039.0,1603235.0,0.0,1.0,0.0,0.0,0.0,276.2,274.3,271.9,0.979,275.0,0.748,274.0,0.921,275.4,0.012,13.9,2.0,3.0,0.0,9.28,0.0,7.912,21.71,0.0,0.0,0.0,0.3059999999999999,-0.0379999999999999,0.253,0.0,11.41,8.199999999999998,7.996,7.996,8.029999999999998,8.029999999999998,8.42,8.13,7.996,8.099999999999998,-0.001,-0.001,0.001,0.002,0.0069999999999999,0.002,0.002,22801.0,23337.0,23070.0,23039.0,23487.0,22588.0,19800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.533,0.0,60.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.39,7.942999999999999,0.0,7.755,91.5,13.78,3.0,3.51,-1.0,0.203,0.2999999999999999,4902
