measured_on,ac_current_other_inv_14537,ac_current_other_inv_14537_2,ac_current_other_inv_14537_3,ac_energy_inv_14537,ac_other_meter_1863,ac_other_meter_1863_2,ac_other_meter_1863_3,ac_power_inv_14537,ac_power_meter_1863,ac_power_meter_1863_2,ac_power_meter_1863_3,ac_power_meter_1863_4,ac_power_meter_1863_5,ac_power_other_meter_1863,ac_power_other_meter_1863_2,ac_power_other_meter_1863_3,ac_power_other_meter_1863_4,ac_voltage_other_inv_14537,ac_voltage_other_inv_14537_2,ac_voltage_other_inv_14537_3,ac_voltage_other_meter_1863,ac_voltage_other_meter_1863_2,ac_voltage_other_meter_1863_3,ac_voltage_other_meter_1863_4,ac_voltage_other_meter_1863_5,ac_voltage_other_meter_1863_6,battery_a_avg__82575,battery_v_min__82574,chgsource_min__82578,chgstate_min__82577,ckbatt_max__82579,cr1000temp_c_avg__82491,dc_power_inv_14537,dc_voltage_other_inv_14537,dc_voltage_other_inv_14537_2,dooropen_min__82492,irradiance_ghi_o_2196,irradiance_poa_o_2195,irradiance_poa_o_2197,irradiance_poa_o_2198,irradiance_poa_o_2199,load_a_avg__82576,qloss_ah_max__82580,rtd_c_avg_10__82590,rtd_c_avg_1__82581,rtd_c_avg_2__82582,rtd_c_avg_3__82583,rtd_c_avg_4__82584,rtd_c_avg_5__82585,rtd_c_avg_6__82586,rtd_c_avg_7__82587,rtd_c_avg_8__82588,rtd_c_avg_9__82589,sewspoairrad_wm2_avg__82524,shuntcurrent_a_avg_1__82546,shuntcurrent_a_avg_2__82547,shuntcurrent_a_avg_3__82548,shuntcurrent_a_avg_4__82549,shuntcurrent_a_avg_5__82550,shuntcurrent_a_avg_6__82551,shuntcurrent_a_avg_7__82552,shuntetot_kwh_max_1__82560,shuntetot_kwh_max_2__82561,shuntetot_kwh_max_3__82562,shuntetot_kwh_max_4__82563,shuntetot_kwh_max_5__82564,shuntetot_kwh_max_6__82565,shuntetot_kwh_max_7__82566,shuntpdc_kw_avg_1__82553,shuntpdc_kw_avg_2__82554,shuntpdc_kw_avg_3__82555,shuntpdc_kw_avg_4__82556,shuntpdc_kw_avg_5__82557,shuntpdc_kw_avg_6__82558,shuntpdc_kw_avg_7__82559,system_other_inv_14537,system_other_inv_14537_10,system_other_inv_14537_11,system_other_inv_14537_2,system_other_inv_14537_3,system_other_inv_14537_4,system_other_inv_14537_5,system_other_inv_14537_6,system_other_inv_14537_7,system_other_inv_14537_8,system_other_inv_14537_9,system_other_meter_1863,system_other_meter_1863_2,system_other_meter_1863_3,temperature_ambient_o_2200,temperature_ambient_o_2201,temperature_inverter_inv_14537,temperature_module_o_2201,wind_direction_o_2201,wind_other_o_2201,wind_other_o_2201_2,wind_other_o_2201_4,system_id
2015-11-02 00:00:00,0.0,0.0,0.0,1034248.0,62.9,59.9,60.0,0.0,38012.0,475.0,90979.0,993101.0,0.0,1.0,0.0,0.0,0.0,275.0,275.5,276.4,0.772,273.0,0.531,273.6,0.842,274.2,0.003,13.8,2.0,3.0,0.0,13.47,0.0,21.22,8.359999999999998,0.0,-0.024,-0.012,-0.013,-0.2369999999999999,-0.2369999999999999,0.222,0.0,17.56,10.15,10.16,9.95,10.25,10.19,10.08,-132.9,10.35,10.55,0.013,0.003,0.002,0.004,0.004,0.011,0.0069999999999999,0.0069999999999999,2640.0,3705.0,3685.0,3743.0,3169.0,3175.0,2547.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.15,0.0,60.22,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,12.9,12.14,0.0,10.13,0.0,0.0,5.0,-1.0,4901
2015-11-02 00:01:00,0.0,0.0,0.0,1034248.0,62.9,59.9,60.0,0.0,38012.0,475.0,90979.0,993101.0,0.0,1.0,0.0,0.0,0.0,275.2,275.3,276.2,0.772,273.0,0.531,273.0,0.842,274.0,0.003,13.8,2.0,3.0,0.0,13.45,0.0,21.12,8.359999999999998,0.0,-0.023,-0.01,-0.013,-0.2349999999999999,-0.2349999999999999,0.222,0.0,17.56,10.15,10.2,9.94,10.27,10.16,10.08,-132.6,10.35,10.63,0.0149999999999999,0.003,0.002,0.003,0.004,0.011,0.006,0.006,2640.0,3705.0,3685.0,3743.0,3169.0,3175.0,2547.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.15,0.0,60.18,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,13.0,12.11,0.0,10.12,0.0,0.0,5.0,-1.0,4901
2015-11-02 00:02:00,0.0,0.0,0.0,1034248.0,62.9,59.9,60.0,0.0,38012.0,475.0,90979.0,993101.0,0.0,1.0,0.0,0.0,0.0,275.1,275.4,276.3,0.772,273.0,0.531,273.2,0.842,274.0,0.0,13.4,2.0,1.0,0.0,13.44,0.0,21.1,8.37,0.0,-0.023,-0.01,-0.013,-0.221,-0.238,0.223,0.001,17.56,10.15,10.22,10.07,10.25,10.15,10.14,-132.8,10.35,10.72,0.009,0.002,0.003,0.003,0.004,0.01,0.006,0.0069999999999999,2640.0,3705.0,3685.0,3743.0,3169.0,3175.0,2547.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.15,0.0,60.14,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,13.07,12.08,0.0,10.1,0.0,0.0,5.0,-1.0,4901
2015-11-02 00:03:00,0.0,0.0,0.0,1034248.0,62.9,59.9,60.0,0.0,38012.0,475.0,90979.0,993101.0,0.0,1.0,0.0,0.0,0.0,275.4,275.4,276.4,0.772,273.0,0.531,273.7,0.842,274.6,0.004,13.76,2.0,3.0,0.0,13.42,0.0,21.16,8.359999999999998,0.0,-0.02,-0.01,-0.011,-0.2399999999999999,-0.2399999999999999,0.222,0.0,17.56,10.08,10.25,10.07,10.25,10.14,10.17,-132.9,10.35,10.74,0.01,0.002,0.002,0.003,0.004,0.01,0.006,0.006,2640.0,3705.0,3685.0,3743.0,3169.0,3175.0,2547.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.15,0.0,60.17,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,13.07,12.06,0.0,10.1,0.0,0.0,5.0,-1.0,4901
2015-11-02 00:04:00,0.0,0.0,0.0,1034248.0,62.9,59.9,60.0,0.0,38012.0,475.0,90979.0,993101.0,0.0,1.0,0.0,0.0,0.0,275.3,275.5,276.4,0.772,273.0,0.531,273.9,0.842,274.8,0.003,13.76,2.0,3.0,0.0,13.42,0.0,21.27,8.37,0.0,-0.02,-0.01,-0.01,-0.2419999999999999,-0.2399999999999999,0.223,0.0,17.46,10.11,10.25,10.03,10.27,10.16,10.17,-133.2,10.35,10.74,0.011,0.002,0.002,0.004,0.004,0.009,0.0069999999999999,0.0069999999999999,2640.0,3705.0,3685.0,3743.0,3169.0,3175.0,2547.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.138,0.0,60.2,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,13.06,12.07,0.0,10.1,0.0,0.0,5.0,-1.0,4901
2015-11-02 00:05:00,0.0,0.0,0.0,1034248.0,62.9,59.9,60.0,0.0,38012.0,475.0,90979.0,993101.0,0.0,1.0,0.0,0.0,0.0,275.4,275.5,276.3,0.772,273.0,0.531,273.7,0.842,274.4,0.003,13.76,2.0,3.0,0.0,13.42,0.0,21.33,8.359999999999998,0.0,-0.02,-0.01,-0.011,-0.2389999999999999,-0.2389999999999999,0.223,0.0,17.46,10.14,10.25,10.07,10.25,10.14,10.17,-133.2,10.35,10.7,0.019,0.002,0.002,0.003,0.005,0.01,0.006,0.0069999999999999,2640.0,3705.0,3685.0,3743.0,3169.0,3175.0,2547.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.12,0.0,60.17,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,12.97,12.05,0.0,10.07,0.0,0.0,5.0,-1.0,4901
2015-11-02 00:06:00,0.0,0.0,0.0,1034248.0,62.9,59.9,60.0,0.0,38012.0,475.0,90979.0,993101.0,0.0,1.0,0.0,0.0,0.0,275.3,275.5,276.3,0.772,273.0,0.531,273.9,0.842,274.3,0.003,13.76,2.0,3.0,0.0,13.4,0.0,21.23,8.349999999999998,0.0,-0.023,-0.01,-0.013,-0.2339999999999999,-0.2339999999999999,0.223,0.0,17.46,10.09,10.25,10.07,10.25,10.08,10.17,-133.3,10.35,10.67,0.023,0.002,0.002,0.004,0.005,0.01,0.006,0.0069999999999999,2640.0,3705.0,3685.0,3743.0,3169.0,3175.0,2547.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.077000000000001,0.0,60.23,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,12.96,12.02,0.0,10.06,0.0,0.0,5.0,-1.0,4901
2015-11-02 00:07:00,0.0,0.0,0.0,1034248.0,62.9,59.9,60.0,0.0,38012.0,475.0,90979.0,993101.0,0.0,1.0,0.0,0.0,0.0,275.3,275.4,276.3,0.772,273.0,0.531,273.6,0.842,274.0,0.003,13.76,2.0,3.0,0.0,13.4,0.0,21.22,8.349999999999998,0.0,-0.023,-0.011,-0.013,-0.208,-0.233,0.223,0.0,17.46,10.09,10.25,10.02,10.31,10.05,10.13,-132.8,10.35,10.69,0.01,0.002,0.002,0.004,0.005,0.01,0.0069999999999999,0.0069999999999999,2640.0,3705.0,3685.0,3743.0,3169.0,3175.0,2547.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.047999999999999,0.0,60.15,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,12.91,12.0,0.0,10.06,0.0,0.0,5.0,-1.0,4901
2015-11-02 00:08:00,0.0,0.0,0.0,1034248.0,62.9,59.9,60.0,0.0,38012.0,475.0,90979.0,993101.0,0.0,1.0,0.0,0.0,0.0,275.0,275.4,276.4,0.772,273.0,0.531,273.1,0.842,274.0,0.003,13.45,2.0,3.0,0.0,13.38,0.0,21.16,8.349999999999998,0.0,-0.023,-0.012,-0.013,-0.2319999999999999,-0.236,0.222,0.001,17.46,10.12,10.25,9.97,10.25,10.07,10.08,-132.8,10.35,10.72,0.02,0.002,0.002,0.004,0.005,0.01,0.0069999999999999,0.0069999999999999,2640.0,3705.0,3685.0,3743.0,3169.0,3175.0,2547.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.024,0.0,60.13,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,12.88,12.0,0.0,10.05,0.0,0.0,5.0,-1.0,4901
2015-11-02 00:09:00,0.0,0.0,0.0,1034248.0,62.9,59.9,60.0,0.0,38012.0,475.0,90979.0,993101.0,0.0,1.0,0.0,0.0,0.0,275.0,275.6,276.5,0.772,273.0,0.531,273.5,0.842,274.0,0.003,13.76,2.0,3.0,0.0,13.38,0.0,21.21,8.349999999999998,0.0,-0.023,-0.012,-0.013,-0.2399999999999999,-0.2399999999999999,0.223,0.0,17.41,10.24,10.25,9.97,10.22,10.07,10.08,-132.8,10.35,10.71,0.01,0.002,0.002,0.004,0.004,0.01,0.0069999999999999,0.0069999999999999,2640.0,3705.0,3685.0,3743.0,3169.0,3175.0,2547.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.013999999999999,0.0,60.22,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,12.83,12.0,0.0,10.08,0.0,0.0,5.0,-1.0,4901
