measured_on,ac_energy_inv_14538,ac_other_meter_1864,ac_other_meter_1864_2,ac_other_meter_1864_3,ac_power_meter_1864,ac_power_meter_1864_2,ac_power_meter_1864_3,ac_power_meter_1864_4,ac_power_meter_1864_5,ac_power_other_meter_1864,ac_power_other_meter_1864_2,ac_power_other_meter_1864_3,ac_power_other_meter_1864_4,ac_voltage_other_meter_1864,ac_voltage_other_meter_1864_2,ac_voltage_other_meter_1864_3,ac_voltage_other_meter_1864_4,ac_voltage_other_meter_1864_5,ac_voltage_other_meter_1864_6,battery_a_avg__82673,battery_v_min__82672,chgsource_min__82676,chgstate_min__82675,ckbatt_max__82677,cr1000temp_c_avg__82591,dooropen_min__82592,irradiance_ghi_o_2202,irradiance_poa_o_2203,irradiance_poa_o_2204,irradiance_poa_o_2206,load_a_avg__82674,qloss_ah_max__82678,rtd_c_avg_10__82688,rtd_c_avg_1__82679,rtd_c_avg_2__82680,rtd_c_avg_3__82681,rtd_c_avg_4__82682,rtd_c_avg_5__82683,rtd_c_avg_6__82684,rtd_c_avg_7__82685,rtd_c_avg_8__82686,shuntcurrent_a_avg_1__82644,shuntcurrent_a_avg_2__82645,shuntcurrent_a_avg_3__82646,shuntcurrent_a_avg_4__82647,shuntcurrent_a_avg_5__82648,shuntcurrent_a_avg_6__82649,shuntcurrent_a_avg_7__82650,shuntetot_kwh_max_1__82658,shuntetot_kwh_max_2__82659,shuntetot_kwh_max_3__82660,shuntetot_kwh_max_4__82661,shuntetot_kwh_max_5__82662,shuntetot_kwh_max_6__82663,shuntetot_kwh_max_7__82664,shuntpdc_kw_avg_1__82651,shuntpdc_kw_avg_2__82652,shuntpdc_kw_avg_3__82653,shuntpdc_kw_avg_4__82654,shuntpdc_kw_avg_5__82655,shuntpdc_kw_avg_6__82656,shuntpdc_kw_avg_7__82657,system_other_inv_14538,system_other_inv_14538_10,system_other_inv_14538_11,system_other_inv_14538_3,system_other_inv_14538_5,system_other_inv_14538_7,system_other_inv_14538_8,system_other_inv_14538_9,system_other_meter_1864,system_other_meter_1864_2,system_other_meter_1864_3,temperature_ambient_o_2205,temperature_ambient_o_2206,temperature_inverter_inv_14538,temperature_module_o_2206,wind_direction_o_2206,wind_other_o_2206,wind_other_o_2206_2,wind_other_o_2206_3,wind_other_o_2206_4,wind_speed_o_2206,wind_speed_o_2206_2,system_id
2015-11-05 00:00:00,-2147484000.0,74.7,59.9,60.0,35422.0,514.0,111529.0,1207728.0,0.0,1.0,0.0,0.0,0.0,0.979,273.2,0.748,273.1,0.921,274.9,0.016,13.8,2.0,3.0,0.0,15.63,0.0,-6.751,-9.38,-300.0,-0.0379999999999999,0.208,0.0,16.36,14.59,14.65,14.61,14.42,14.42,14.55,14.42,14.62,-0.002,-0.001,0.0,0.002,0.0069999999999999,0.003,0.002,19159.0,19487.0,19296.0,19243.0,19464.0,18975.0,16710.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7999.0,0.0,-7999.0,-7999.0,-7999.0,-7999.0,-7999.0,-7999.0,0.0,0.0,0.0,14.79,14.44,-7999.0,14.18,199.9,6.997000000000001,2.0,3.53,-1.0,0.278,0.4,4902
2015-11-05 00:01:00,-2147484000.0,74.7,59.9,60.0,35422.0,514.0,111529.0,1207728.0,0.0,1.0,0.0,0.0,0.0,0.979,273.4,0.748,273.3,0.921,275.0,0.016,13.79,2.0,3.0,0.0,15.63,0.0,-6.747000000000001,-9.340000000000002,-300.0,-0.0379999999999999,0.208,0.0,16.36,14.6,14.65,14.61,14.47,14.42,14.54,14.42,14.62,-0.002,-0.002,0.0,0.002,0.006,0.003,0.002,19159.0,19487.0,19296.0,19243.0,19464.0,18975.0,16710.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7999.0,0.0,-7999.0,-7999.0,-7999.0,-7999.0,-7999.0,-7999.0,0.0,0.0,0.0,14.79,14.43,-7999.0,14.19,206.4,5.837999999999999,2.0,3.531,-1.0,0.257,0.8,4902
2015-11-05 00:02:00,-2147484000.0,74.7,59.9,60.0,35422.0,514.0,111529.0,1207728.0,0.0,1.0,0.0,0.0,0.0,0.979,273.2,0.748,273.2,0.921,274.9,0.0149999999999999,13.8,2.0,3.0,0.0,15.63,0.0,-6.745,-9.41,-300.0,-0.0379999999999999,0.2089999999999999,0.0,16.36,14.6,14.65,14.61,14.48,14.42,14.54,14.42,14.62,-0.002,0.0,0.0,0.002,0.0069999999999999,0.003,0.002,19159.0,19487.0,19296.0,19243.0,19464.0,18975.0,16710.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7999.0,0.0,-7999.0,-7999.0,-7999.0,-7999.0,-7999.0,-7999.0,0.0,0.0,0.0,14.78,14.42,-7999.0,14.18,224.0,21.27,2.0,3.531,-1.0,0.1419999999999999,0.2,4902
2015-11-05 00:03:00,-2147484000.0,74.7,59.9,60.0,35422.0,514.0,111529.0,1207728.0,0.0,1.0,0.0,0.0,0.0,0.979,273.1,0.748,273.0,0.921,275.0,0.0149999999999999,13.79,2.0,3.0,0.0,15.63,0.0,-6.747999999999999,-9.35,-300.0,-0.0379999999999999,0.2089999999999999,0.0,16.36,14.57,14.65,14.61,14.47,14.42,14.54,14.42,14.62,-0.002,-0.001,0.0,0.002,0.006,0.003,0.002,19159.0,19487.0,19296.0,19243.0,19464.0,18975.0,16710.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7999.0,0.0,-7999.0,-7999.0,-7999.0,-7999.0,-7999.0,-7999.0,0.0,0.0,0.0,14.79,14.41,-7999.0,14.18,266.6,20.99,2.0,3.531,-1.0,0.218,0.2999999999999999,4902
2015-11-05 00:04:00,-2147484000.0,74.7,59.9,60.0,35422.0,514.0,111529.0,1207728.0,0.0,1.0,0.0,0.0,0.0,0.979,273.6,0.748,273.6,0.921,275.0,0.0149999999999999,13.8,2.0,3.0,0.0,15.63,0.0,-6.75,-9.39,-300.0,-0.0379999999999999,0.2089999999999999,0.0,16.36,14.53,14.65,14.61,14.43,14.42,14.53,14.42,14.6,-0.002,-0.001,0.001,0.001,0.006,0.003,0.002,19159.0,19487.0,19296.0,19243.0,19464.0,18975.0,16710.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7999.0,0.0,-7999.0,-7999.0,-7999.0,-7999.0,-7999.0,-7999.0,0.0,0.0,0.0,14.79,14.4,-7999.0,14.17,238.3,12.97,2.0,3.53,-1.0,0.2869999999999999,0.4,4902
2015-11-05 00:05:00,-2147484000.0,74.7,59.9,60.0,35422.0,514.0,111529.0,1207728.0,0.0,1.0,0.0,0.0,0.0,0.979,273.5,0.748,273.6,0.921,275.0,0.0149999999999999,13.8,2.0,3.0,0.0,15.62,0.0,-6.765,-9.4,-300.0,-0.037,0.2089999999999999,0.0,16.36,14.5,14.63,14.61,14.43,14.42,14.53,14.42,14.6,-0.002,-0.001,0.0,0.002,0.006,0.003,0.002,19159.0,19487.0,19296.0,19243.0,19464.0,18975.0,16710.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7999.0,0.0,-7999.0,-7999.0,-7999.0,-7999.0,-7999.0,-7999.0,0.0,0.0,0.0,14.76,14.38,-7999.0,14.17,221.4,11.58,2.0,3.53,-1.0,0.3929999999999999,0.5,4902
2015-11-05 00:06:00,-2147484000.0,74.7,59.9,60.0,35422.0,514.0,111529.0,1207728.0,0.0,1.0,0.0,0.0,0.0,0.979,273.2,0.748,273.3,0.921,275.0,0.0149999999999999,13.79,2.0,3.0,0.0,15.61,0.0,-6.76,-9.32,-300.0,-0.037,0.2089999999999999,0.0,16.36,14.5,14.64,14.61,14.42,14.38,14.53,14.42,14.52,-0.002,-0.001,0.0,0.002,0.006,0.003,0.002,19159.0,19487.0,19296.0,19243.0,19464.0,18975.0,16710.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7999.0,0.0,-7999.0,-7999.0,-7999.0,-7999.0,-7999.0,-7999.0,0.0,0.0,0.0,14.75,14.39,-7999.0,14.16,215.1,15.82,2.0,3.531,-1.0,0.4749999999999999,0.6999999999999998,4902
2015-11-05 00:07:00,-2147484000.0,74.7,59.9,60.0,35422.0,514.0,111529.0,1207728.0,0.0,1.0,0.0,0.0,0.0,0.979,273.1,0.748,273.1,0.921,274.9,0.0149999999999999,13.8,2.0,3.0,0.0,15.6,0.0,-6.757999999999999,-9.32,-300.0,-0.0379999999999999,0.2089999999999999,0.0,16.36,14.5,14.63,14.54,14.42,14.4,14.53,14.42,14.52,-0.002,-0.001,0.0,0.003,0.0069999999999999,0.003,0.002,19159.0,19487.0,19296.0,19243.0,19464.0,18975.0,16710.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7999.0,0.0,-7999.0,-7999.0,-7999.0,-7999.0,-7999.0,-7999.0,0.0,0.0,0.0,14.72,14.39,-7999.0,14.15,241.7,17.56,2.0,3.531,-1.0,0.377,0.5999999999999999,4902
2015-11-05 00:08:00,-2147484000.0,74.7,59.9,60.0,35422.0,514.0,111529.0,1207728.0,0.0,1.0,0.0,0.0,0.0,0.979,274.0,0.748,273.8,0.921,275.0,0.0149999999999999,13.8,2.0,3.0,0.0,15.6,0.0,-6.752999999999999,-9.3,-300.0,-0.037,0.2089999999999999,0.0,16.36,14.5,14.57,14.52,14.42,14.4,14.53,14.42,14.52,-0.002,-0.001,0.0,0.002,0.006,0.003,0.002,19159.0,19487.0,19296.0,19243.0,19464.0,18975.0,16710.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7999.0,0.0,-7999.0,-7999.0,-7999.0,-7999.0,-7999.0,-7999.0,0.0,0.0,0.0,14.67,14.36,-7999.0,14.14,208.5,13.22,2.0,3.531,-1.0,0.523,0.8,4902
2015-11-05 00:09:00,-2147484000.0,74.7,59.9,60.0,35422.0,514.0,111529.0,1207728.0,0.0,1.0,0.0,0.0,0.0,0.979,273.7,0.748,273.7,0.921,275.0,0.0149999999999999,13.79,2.0,3.0,0.0,15.6,0.0,-6.765,-9.37,-300.0,-0.0379999999999999,0.2089999999999999,0.0,16.36,14.5,14.55,14.52,14.42,14.37,14.53,14.38,14.52,-0.002,-0.002,0.0,0.001,0.0069999999999999,0.004,0.002,19159.0,19487.0,19296.0,19243.0,19464.0,18975.0,16710.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7999.0,0.0,-7999.0,-7999.0,-7999.0,-7999.0,-7999.0,-7999.0,0.0,0.0,0.0,14.67,14.32,-7999.0,14.13,217.3,19.26,2.0,3.53,-1.0,0.402,0.5999999999999999,4902
