measured_on,ac_current_other_inv_14537,ac_current_other_inv_14537_2,ac_current_other_inv_14537_3,ac_energy_inv_14537,ac_other_meter_1863,ac_other_meter_1863_2,ac_other_meter_1863_3,ac_power_inv_14537,ac_power_meter_1863,ac_power_meter_1863_2,ac_power_meter_1863_3,ac_power_meter_1863_4,ac_power_meter_1863_5,ac_power_other_meter_1863,ac_power_other_meter_1863_2,ac_power_other_meter_1863_3,ac_power_other_meter_1863_4,ac_voltage_other_inv_14537,ac_voltage_other_inv_14537_2,ac_voltage_other_inv_14537_3,ac_voltage_other_meter_1863,ac_voltage_other_meter_1863_2,ac_voltage_other_meter_1863_3,ac_voltage_other_meter_1863_4,ac_voltage_other_meter_1863_5,ac_voltage_other_meter_1863_6,battery_a_avg__82575,battery_v_min__82574,chgsource_min__82578,chgstate_min__82577,ckbatt_max__82579,cr1000temp_c_avg__82491,dc_power_inv_14537,dc_voltage_other_inv_14537,dc_voltage_other_inv_14537_2,dooropen_min__82492,irradiance_ghi_o_2196,irradiance_poa_o_2195,irradiance_poa_o_2197,irradiance_poa_o_2198,irradiance_poa_o_2199,load_a_avg__82576,qloss_ah_max__82580,rtd_c_avg_10__82590,rtd_c_avg_1__82581,rtd_c_avg_2__82582,rtd_c_avg_3__82583,rtd_c_avg_4__82584,rtd_c_avg_5__82585,rtd_c_avg_6__82586,rtd_c_avg_7__82587,rtd_c_avg_8__82588,rtd_c_avg_9__82589,sewspoairrad_wm2_avg__82524,shuntcurrent_a_avg_1__82546,shuntcurrent_a_avg_2__82547,shuntcurrent_a_avg_3__82548,shuntcurrent_a_avg_4__82549,shuntcurrent_a_avg_5__82550,shuntcurrent_a_avg_6__82551,shuntcurrent_a_avg_7__82552,shuntetot_kwh_max_1__82560,shuntetot_kwh_max_2__82561,shuntetot_kwh_max_3__82562,shuntetot_kwh_max_4__82563,shuntetot_kwh_max_5__82564,shuntetot_kwh_max_6__82565,shuntetot_kwh_max_7__82566,shuntpdc_kw_avg_1__82553,shuntpdc_kw_avg_2__82554,shuntpdc_kw_avg_3__82555,shuntpdc_kw_avg_4__82556,shuntpdc_kw_avg_5__82557,shuntpdc_kw_avg_6__82558,shuntpdc_kw_avg_7__82559,system_other_inv_14537,system_other_inv_14537_10,system_other_inv_14537_11,system_other_inv_14537_2,system_other_inv_14537_3,system_other_inv_14537_4,system_other_inv_14537_5,system_other_inv_14537_6,system_other_inv_14537_7,system_other_inv_14537_8,system_other_inv_14537_9,system_other_meter_1863,system_other_meter_1863_2,system_other_meter_1863_3,temperature_ambient_o_2200,temperature_ambient_o_2201,temperature_inverter_inv_14537,temperature_module_o_2201,wind_direction_o_2201,wind_other_o_2201,wind_other_o_2201_2,wind_other_o_2201_3,wind_other_o_2201_4,wind_speed_o_2201,wind_speed_o_2201_2,system_id
2017-01-09 00:00:00,0.0,0.0,0.0,1369814.0,62.9,59.8,60.0,0.0,51822.0,636.0,120288.0,1322871.0,0.0,1.0,0.0,0.0,0.0,275.7,274.7,277.1,0.772,272.0,0.531,272.0,0.842,274.0,0.002,14.07,1.0,3.0,0.0,-8.97,0.0,20.59,16.54,0.0,-0.0289999999999999,-0.023,-0.023,-0.271,-0.0509999999999999,0.7709999999999999,0.0,-6.164,-13.75,-14.33,-14.27,-13.34,-13.18,-13.89,-13.52,-13.85,-13.25,0.025,-0.002,-0.004,-0.003,-0.002,0.006,0.001,0.002,41224.0,58230.0,57525.0,58792.0,50004.0,49742.0,39932.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.9,0.0,60.22,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,-9.670000000000002,-9.96,0.0,-13.96,264.9,13.18,3.333,3.477,-1.0,1.092,2.1,4901
2017-01-09 00:01:00,0.0,0.0,0.0,1369814.0,62.9,59.8,60.0,0.0,51822.0,636.0,120288.0,1322871.0,0.0,1.0,0.0,0.0,0.0,275.7,274.6,277.0,0.772,272.0,0.531,272.0,0.842,274.0,0.002,14.07,1.0,3.0,0.0,-8.98,0.0,20.72,16.53,0.0,-0.0299999999999999,-0.024,-0.023,-0.3049999999999999,-0.0509999999999999,0.6169999999999999,0.0,-6.164,-13.75,-14.31,-14.24,-13.36,-13.18,-13.95,-13.54,-13.95,-13.28,0.024,-0.002,-0.005,-0.003,-0.003,0.0069999999999999,0.0,0.002,41224.0,58230.0,57525.0,58792.0,50004.0,49742.0,39932.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.88,0.0,60.22,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,-9.74,-9.99,0.0,-13.96,264.4,8.75,3.333,3.477,-1.0,1.34,1.8,4901
2017-01-09 00:02:00,0.0,0.0,0.0,1369814.0,62.9,59.8,60.0,0.0,51822.0,636.0,120288.0,1322871.0,0.0,1.0,0.0,0.0,0.0,275.6,274.5,276.9,0.772,272.0,0.531,271.7,0.842,274.0,0.002,14.07,1.0,3.0,0.0,-8.99,0.0,20.56,16.54,0.0,-0.0299999999999999,-0.025,-0.023,-0.3049999999999999,-0.0509999999999999,0.955,0.0,-6.164,-13.75,-14.33,-14.24,-13.36,-13.23,-13.91,-13.54,-13.95,-13.33,0.02,-0.002,-0.004,-0.003,-0.003,0.0069999999999999,0.0,0.003,41224.0,58230.0,57525.0,58792.0,50004.0,49742.0,39932.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.88,0.0,60.16,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,-9.73,-10.09,0.0,-13.97,263.8,7.156000000000001,3.833,3.475,-1.0,1.493,2.1,4901
2017-01-09 00:03:00,0.0,0.0,0.0,1369814.0,62.9,59.8,60.0,0.0,51822.0,636.0,120288.0,1322871.0,0.0,1.0,0.0,0.0,0.0,275.9,274.3,276.6,0.772,272.0,0.531,271.2,0.842,274.0,0.002,14.07,1.0,3.0,0.0,-9.01,0.0,20.68,16.39,0.0,-0.0299999999999999,-0.025,-0.023,-0.3049999999999999,-0.0509999999999999,0.5949999999999999,0.0,-6.164,-13.75,-14.34,-14.24,-13.32,-13.18,-13.87,-13.5,-13.87,-13.33,0.027,-0.002,-0.004,-0.003,-0.002,0.0069999999999999,0.001,0.002,41224.0,58230.0,57525.0,58792.0,50004.0,49742.0,39932.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.79,0.0,60.14,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,-9.78,-10.12,0.0,-14.03,268.8,7.607,3.0,3.477,-1.0,1.088,1.4,4901
2017-01-09 00:04:00,0.0,0.0,0.0,1369814.0,62.9,59.8,60.0,0.0,51822.0,636.0,120288.0,1322871.0,0.0,1.0,0.0,0.0,0.0,275.7,274.5,276.8,0.772,272.0,0.531,271.5,0.842,274.0,0.002,14.07,1.0,3.0,0.0,-9.01,0.0,20.59,16.35,0.0,-0.0299999999999999,-0.027,-0.023,-0.3049999999999999,-0.0509999999999999,0.6159999999999999,0.0,-6.164,-13.85,-14.42,-14.29,-13.37,-13.23,-13.95,-13.52,-13.95,-13.38,0.022,-0.002,-0.004,-0.003,-0.002,0.006,0.001,0.002,41224.0,58230.0,57525.0,58792.0,50004.0,49742.0,39932.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.74,0.0,60.15,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,-9.840000000000002,-10.18,0.0,-14.11,263.4,8.689999999999998,3.167,3.475,-1.0,1.26,1.5,4901
2017-01-09 00:05:00,0.0,0.0,0.0,1369814.0,62.9,59.8,60.0,0.0,51822.0,636.0,120288.0,1322871.0,0.0,1.0,0.0,0.0,0.0,275.5,274.6,276.8,0.772,272.0,0.531,271.8,0.842,274.0,0.002,14.07,1.0,3.0,0.0,-9.03,0.0,20.69,16.35,0.0,-0.0299999999999999,-0.026,-0.023,-0.3049999999999999,-0.0509999999999999,0.7859999999999999,0.0,-6.164,-13.93,-14.46,-14.24,-13.29,-13.2,-13.91,-13.54,-13.92,-13.44,0.0149999999999999,-0.003,-0.004,-0.004,-0.002,0.006,0.0,0.002,41224.0,58230.0,57525.0,58792.0,50004.0,49742.0,39932.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.74,0.0,60.14,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,-9.81,-10.19,0.0,-14.15,266.5,8.519999999999998,3.667,3.477,-1.0,1.567,2.3,4901
2017-01-09 00:06:00,0.0,0.0,0.0,1369814.0,62.9,59.8,60.0,0.0,51822.0,636.0,120288.0,1322871.0,0.0,1.0,0.0,0.0,0.0,275.7,274.5,276.7,0.772,272.0,0.531,271.5,0.842,274.0,0.002,14.07,1.0,3.0,0.0,-9.04,0.0,20.59,16.31,0.0,-0.0299999999999999,-0.025,-0.023,-0.3049999999999999,-0.0509999999999999,0.7859999999999999,0.0,-6.164,-13.96,-14.52,-14.32,-13.36,-13.18,-13.95,-13.6,-13.85,-13.41,0.022,-0.003,-0.004,-0.004,-0.002,0.006,0.0,0.001,41224.0,58230.0,57525.0,58792.0,50004.0,49742.0,39932.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.72,0.0,60.15,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,-9.75,-10.09,0.0,-14.21,261.9,7.695,3.833,3.477,-1.0,1.3230000000000002,1.8,4901
2017-01-09 00:07:00,0.0,0.0,0.0,1369814.0,62.9,59.8,60.0,0.0,51822.0,636.0,120288.0,1322871.0,0.0,1.0,0.0,0.0,0.0,275.7,274.3,276.6,0.772,272.0,0.531,271.0,0.842,274.0,0.001,14.07,1.0,3.0,0.0,-9.05,0.0,20.73,16.26,0.0,-0.0299999999999999,-0.024,-0.023,-0.3049999999999999,-0.0509999999999999,0.5879999999999999,0.0,-6.164,-14.04,-14.55,-14.33,-13.34,-13.18,-13.96,-13.6,-13.88,-13.47,0.024,-0.002,-0.004,-0.003,-0.002,0.0069999999999999,0.001,0.002,41224.0,58230.0,57525.0,58792.0,50004.0,49742.0,39932.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.63,0.0,60.15,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,-9.74,-10.13,0.0,-14.23,256.3,10.69,3.167,3.477,-1.0,1.6969999999999998,2.5,4901
2017-01-09 00:08:00,0.0,0.0,0.0,1369814.0,62.9,59.8,60.0,0.0,51822.0,636.0,120288.0,1322871.0,0.0,1.0,0.0,0.0,0.0,275.6,274.2,276.5,0.772,272.0,0.531,271.0,0.842,274.0,0.002,14.07,1.0,3.0,0.0,-9.05,0.0,20.67,16.25,0.0,-0.027,-0.023,-0.023,-0.3049999999999999,-0.0509999999999999,0.7809999999999999,0.0,-6.164,-14.04,-14.62,-14.27,-13.31,-13.16,-13.93,-13.55,-13.92,-13.38,0.025,-0.002,-0.004,-0.003,-0.002,0.0069999999999999,0.001,0.002,41224.0,58230.0,57525.0,58792.0,50004.0,49742.0,39932.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.61,0.0,60.15,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,-9.670000000000002,-10.06,0.0,-14.27,256.1,7.607999999999999,3.667,3.477,-1.0,1.4780000000000002,2.0,4901
2017-01-09 00:09:00,0.0,0.0,0.0,1369814.0,62.9,59.8,60.0,0.0,51822.0,636.0,120288.0,1322871.0,0.0,1.0,0.0,0.0,0.0,275.5,274.2,276.5,0.772,272.0,0.531,271.0,0.842,274.0,0.002,14.07,1.0,3.0,0.0,-9.07,0.0,20.62,16.2,0.0,-0.024,-0.023,-0.023,-0.3049999999999999,-0.0509999999999999,0.7909999999999999,0.0,-6.231,-14.04,-14.62,-14.22,-13.24,-13.08,-13.87,-13.5,-13.84,-13.43,0.025,-0.003,-0.004,-0.003,-0.002,0.0069999999999999,0.001,0.002,41224.0,58230.0,57525.0,58792.0,50004.0,49742.0,39932.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.61,0.0,60.15,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,-9.72,-10.08,0.0,-14.36,258.9,12.37,3.667,3.477,-1.0,1.297,2.3,4901
