measured_on,ac_energy_inv_14538,ac_other_meter_1864,ac_other_meter_1864_2,ac_other_meter_1864_3,ac_power_meter_1864,ac_power_meter_1864_2,ac_power_meter_1864_3,ac_power_meter_1864_4,ac_power_meter_1864_5,ac_power_other_meter_1864,ac_power_other_meter_1864_2,ac_power_other_meter_1864_3,ac_power_other_meter_1864_4,ac_voltage_other_meter_1864,ac_voltage_other_meter_1864_2,ac_voltage_other_meter_1864_3,ac_voltage_other_meter_1864_4,ac_voltage_other_meter_1864_5,ac_voltage_other_meter_1864_6,battery_a_avg__82673,battery_v_min__82672,chgsource_min__82676,chgstate_min__82675,ckbatt_max__82677,cr1000temp_c_avg__82591,dooropen_min__82592,irradiance_ghi_o_2202,irradiance_poa_o_2203,irradiance_poa_o_2204,irradiance_poa_o_2206,load_a_avg__82674,qloss_ah_max__82678,rtd_c_avg_10__82688,rtd_c_avg_1__82679,rtd_c_avg_2__82680,rtd_c_avg_3__82681,rtd_c_avg_4__82682,rtd_c_avg_5__82683,rtd_c_avg_6__82684,rtd_c_avg_7__82685,rtd_c_avg_8__82686,rtd_c_avg_9__82687,shuntcurrent_a_avg_1__82644,shuntcurrent_a_avg_2__82645,shuntcurrent_a_avg_3__82646,shuntcurrent_a_avg_4__82647,shuntcurrent_a_avg_5__82648,shuntcurrent_a_avg_6__82649,shuntcurrent_a_avg_7__82650,shuntetot_kwh_max_1__82658,shuntetot_kwh_max_2__82659,shuntetot_kwh_max_3__82660,shuntetot_kwh_max_4__82661,shuntetot_kwh_max_5__82662,shuntetot_kwh_max_6__82663,shuntetot_kwh_max_7__82664,shuntpdc_kw_avg_1__82651,shuntpdc_kw_avg_2__82652,shuntpdc_kw_avg_3__82653,shuntpdc_kw_avg_4__82654,shuntpdc_kw_avg_5__82655,shuntpdc_kw_avg_6__82656,shuntpdc_kw_avg_7__82657,system_other_inv_14538,system_other_inv_14538_10,system_other_inv_14538_11,system_other_inv_14538_3,system_other_inv_14538_5,system_other_inv_14538_7,system_other_inv_14538_8,system_other_inv_14538_9,system_other_meter_1864,system_other_meter_1864_2,system_other_meter_1864_3,temperature_ambient_o_2205,temperature_ambient_o_2206,temperature_inverter_inv_14538,temperature_module_o_2206,wind_direction_o_2206,wind_other_o_2206,wind_other_o_2206_2,wind_other_o_2206_3,wind_other_o_2206_4,wind_speed_o_2206,wind_speed_o_2206_2,system_id
2015-06-30 00:00:00,-2147484000.0,74.7,59.9,60.0,32363.0,475.0,99226.0,1074091.0,0.0,1.0,0.0,0.0,0.0,0.979,272.8,0.748,272.7,0.921,273.0,0.0149999999999999,13.69,2.0,3.0,0.0,20.46,0.0,-0.027,-0.0139999999999999,0.407,-0.0379999999999999,0.214,0.0,28.94,18.58,18.68,18.59,18.4,18.4,18.4,18.33,18.56,18.2,0.008,0.009,0.009,0.008,0.016,0.011,0.013,109.0,111.0,109.0,104.0,109.0,103.0,95.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7999.0,5.263999999999999,-7999.0,-7999.0,-7999.0,-7999.0,-7999.0,-7999.0,0.0,0.0,0.0,21.51,20.72,-7999.0,18.19,149.2,17.83,2.0,3.53,-1.0,1.352,2.3,4902
2015-06-30 00:01:00,-2147484000.0,74.7,59.9,60.0,32363.0,475.0,99226.0,1074091.0,0.0,1.0,0.0,0.0,0.0,0.979,272.9,0.748,272.9,0.921,273.0,0.0149999999999999,13.69,2.0,3.0,0.0,20.46,0.0,-0.027,-0.0139999999999999,0.407,-0.0379999999999999,0.214,0.0,28.94,18.58,18.68,18.59,18.4,18.4,18.4,18.4,18.58,18.21,0.008,0.009,0.008,0.009,0.016,0.01,0.013,109.0,111.0,109.0,104.0,109.0,103.0,95.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7999.0,5.263,-7999.0,-7999.0,-7999.0,-7999.0,-7999.0,-7999.0,0.0,0.0,0.0,21.56,20.71,-7999.0,18.23,144.9,28.75,2.0,3.53,-1.0,1.242,2.0,4902
2015-06-30 00:02:00,-2147484000.0,74.7,59.9,60.0,32363.0,475.0,99226.0,1074091.0,0.0,1.0,0.0,0.0,0.0,0.979,273.0,0.748,273.0,0.921,273.3,0.0149999999999999,13.69,2.0,3.0,0.0,20.45,0.0,-0.027,-0.0139999999999999,0.407,-0.037,0.214,0.0,28.91,18.63,18.68,18.69,18.48,18.43,18.44,18.4,18.59,18.21,0.008,0.009,0.009,0.009,0.0149999999999999,0.011,0.012,109.0,111.0,109.0,104.0,109.0,103.0,95.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7999.0,5.263,-7999.0,-7999.0,-7999.0,-7999.0,-7999.0,-7999.0,0.0,0.0,0.0,21.55,20.78,-7999.0,18.26,153.3,22.78,2.0,3.531,-1.0,1.155,1.8,4902
2015-06-30 00:03:00,-2147484000.0,74.7,59.9,60.0,32363.0,475.0,99226.0,1074091.0,0.0,1.0,0.0,0.0,0.0,0.979,273.0,0.748,273.0,0.921,274.0,0.0149999999999999,13.69,2.0,3.0,0.0,20.45,0.0,-0.025,-0.0139999999999999,0.407,-0.037,0.214,0.0,28.84,18.59,18.68,18.7,18.4,18.43,18.46,18.37,18.63,18.21,0.008,0.009,0.008,0.009,0.016,0.011,0.012,109.0,111.0,109.0,104.0,109.0,103.0,95.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7999.0,5.263,-7999.0,-7999.0,-7999.0,-7999.0,-7999.0,-7999.0,0.0,0.0,0.0,21.46,20.73,-7999.0,18.25,147.6,31.83,2.0,3.531,-1.0,1.352,2.9,4902
2015-06-30 00:04:00,-2147484000.0,74.7,59.9,60.0,32363.0,475.0,99226.0,1074091.0,0.0,1.0,0.0,0.0,0.0,0.979,273.0,0.748,273.0,0.921,274.0,0.0149999999999999,13.69,2.0,3.0,0.0,20.45,0.0,-0.02,-0.0139999999999999,0.407,-0.034,0.214,0.0,28.84,18.58,18.68,18.7,18.49,18.46,18.49,18.4,18.67,18.21,0.0069999999999999,0.009,0.008,0.009,0.0149999999999999,0.011,0.013,109.0,111.0,109.0,104.0,109.0,103.0,95.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7999.0,5.26,-7999.0,-7999.0,-7999.0,-7999.0,-7999.0,-7999.0,0.0,0.0,0.0,21.41,20.7,-7999.0,18.2,162.7,42.83,2.0,3.53,-1.0,1.073,2.1,4902
2015-06-30 00:05:00,-2147484000.0,74.7,59.9,60.0,32363.0,475.0,99226.0,1074091.0,0.0,1.0,0.0,0.0,0.0,0.979,273.0,0.748,273.0,0.921,274.0,0.0149999999999999,13.69,2.0,3.0,0.0,20.45,0.0,-0.023,-0.0139999999999999,0.407,-0.037,0.214,0.0,28.84,18.54,18.68,18.69,18.46,18.38,18.49,18.37,18.66,18.21,0.008,0.008,0.009,0.009,0.0149999999999999,0.011,0.012,109.0,111.0,109.0,104.0,109.0,103.0,95.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7999.0,5.263,-7999.0,-7999.0,-7999.0,-7999.0,-7999.0,-7999.0,0.0,0.0,0.0,21.36,20.66,-7999.0,18.14,156.2,35.89,2.0,3.53,-1.0,1.077,2.5,4902
2015-06-30 00:06:00,-2147484000.0,74.7,59.9,60.0,32363.0,475.0,99226.0,1074091.0,0.0,1.0,0.0,0.0,0.0,0.979,273.8,0.748,273.8,0.921,274.0,0.0149999999999999,13.69,2.0,3.0,0.0,20.45,0.0,-0.027,-0.0139999999999999,0.407,-0.037,0.214,0.0,28.84,18.58,18.68,18.69,18.44,18.45,18.49,18.4,18.66,18.21,0.008,0.009,0.008,0.009,0.0149999999999999,0.011,0.013,109.0,111.0,109.0,104.0,109.0,103.0,95.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7999.0,5.197,-7999.0,-7999.0,-7999.0,-7999.0,-7999.0,-7999.0,0.0,0.0,0.0,21.45,20.71,-7999.0,18.19,140.6,20.5,2.0,3.53,-1.0,1.145,1.7,4902
2015-06-30 00:07:00,-2147484000.0,74.7,59.9,60.0,32363.0,475.0,99226.0,1074091.0,0.0,1.0,0.0,0.0,0.0,0.979,274.0,0.748,273.6,0.921,274.0,0.0149999999999999,13.69,2.0,3.0,0.0,20.45,0.0,-0.027,-0.0139999999999999,0.407,-0.037,0.214,0.0,28.84,18.58,18.68,18.69,18.4,18.4,18.49,18.38,18.59,18.21,0.008,0.009,0.008,0.008,0.016,0.011,0.0139999999999999,109.0,111.0,109.0,104.0,109.0,103.0,95.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7999.0,5.24,-7999.0,-7999.0,-7999.0,-7999.0,-7999.0,-7999.0,0.0,0.0,0.0,21.42,20.65,-7999.0,18.21,144.9,25.99,2.0,3.53,-1.0,0.892,1.4,4902
2015-06-30 00:08:00,-2147484000.0,74.7,59.9,60.0,32363.0,475.0,99226.0,1074091.0,0.0,1.0,0.0,0.0,0.0,0.979,274.0,0.748,273.7,0.921,274.0,0.0149999999999999,13.69,2.0,3.0,0.0,20.45,0.0,-0.027,-0.0139999999999999,0.407,-0.037,0.214,0.0,28.76,18.58,18.68,18.67,18.41,18.4,18.49,18.38,18.59,18.21,0.008,0.009,0.008,0.008,0.0149999999999999,0.011,0.013,109.0,111.0,109.0,104.0,109.0,103.0,95.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7999.0,4.998,-7999.0,-7999.0,-7999.0,-7999.0,-7999.0,-7999.0,0.0,0.0,0.0,21.4,20.61,-7999.0,18.2,144.4,32.61,2.0,3.53,-1.0,0.815,1.6,4902
2015-06-30 00:09:00,-2147484000.0,74.7,59.9,60.0,32363.0,475.0,99226.0,1074091.0,0.0,1.0,0.0,0.0,0.0,0.979,274.0,0.748,274.0,0.921,274.0,0.0149999999999999,13.69,2.0,3.0,0.0,20.45,0.0,-0.027,-0.0139999999999999,0.407,-0.036,0.214,0.0,28.75,18.5,18.68,18.64,18.43,18.46,18.49,18.4,18.67,18.21,0.008,0.009,0.009,0.008,0.0149999999999999,0.011,0.012,109.0,111.0,109.0,104.0,109.0,103.0,95.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7999.0,4.995,-7999.0,-7999.0,-7999.0,-7999.0,-7999.0,-7999.0,0.0,0.0,0.0,21.34,20.56,-7999.0,18.16,148.8,20.97,2.0,3.53,-1.0,1.2819999999999998,2.5,4902
